Date,Open,2. high,3. low,Close,Adj_Close,6. volume,7. dividend amount,8. split coefficient,Adj_Open
2019-08-23,143.52,146.27,143.43,145.96,142.065300447,16194116.0,0.0,1.0,139.6904077840055
2019-08-26,145.87,146.29,145.29,145.37,141.491043615,12174799.0,0.0,1.0,141.97770194758237
2019-08-27,146.63,147.72,146.48,147.61,143.671272945,11332754.0,0.0,1.0,142.71742261313833
2019-08-28,148.78,148.9,147.66,147.8,143.856203111,10088733.0,0.0,1.0,144.81005344285913
2019-08-29,147.25,147.34,146.13,147.24,143.311145779,8884955.0,0.0,1.0,143.32087894565163
2019-08-30,146.61,147.48,146.36,147.28,143.350078445,13550909.0,0.0,1.0,142.69795627934175
2019-09-03,147.09,148.67,146.57,147.21,143.535186729,15662954.0,0.2602,1.0,143.41818229718504
2019-09-04,146.53,147.62,146.48,147.43,143.749694854,7962232.0,0.0,1.0,142.8721616153878
2019-09-05,145.66,145.8,143.89,144.76,141.146346246,19386357.0,0.0,1.0,142.0238794846115
2019-09-06,145.26,146.03,145.08,145.79,142.150634285,9466371.0,0.0,1.0,141.6338647111537
2019-09-09,143.83,144.0,143.19,143.2,139.625288632,15862660.0,0.0,1.0,140.23956189902628
2019-09-10,142.84,143.29,140.66,140.69,137.177945933,13851422.0,0.0,1.0,139.2742753363403
2019-09-11,140.4,141.15,140.39,140.44,136.9341867,10941748.0,0.0,1.0,136.89518522272857
2019-09-12,141.5,141.8,139.06,139.52,136.037152723,19163308.0,0.0,1.0,137.96772584793936
2019-09-13,138.28,138.71,136.54,136.54,133.131542666,18922161.0,0.0,1.0,134.8281069273069
2019-09-16,137.88,138.57,137.25,138.28,134.828106928,10971572.0,0.0,1.0,134.43809215528378
2019-09-17,138.36,139.6,138.02,139.03,135.559384627,9287893.0,0.0,1.0,134.90610988269955
2019-09-18,139.93,140.66,139.53,139.62,136.134656416,11106841.0,0.0,1.0,136.43691786485377
2019-09-19,140.76,140.99,139.97,140.04,136.544171928,13434396.0,0.0,1.0,137.24619851888946
2019-09-20,140.77,141.98,140.44,141.89,138.347990251,13377236.0,0.0,1.0,137.25594888740062
2019-09-23,142.24,143.16,141.7,141.86,138.318739144,15402596.0,0.0,1.0,138.68925317808092
2019-09-24,142.42,143.85,142.41,143.57,139.986052297,12947855.0,0.0,1.0,138.8647598254422
2019-09-25,143.26,143.55,141.14,141.47,137.93847474,14520656.0,0.0,1.0,139.6837908478999
2019-09-26,142.27,142.99,141.9,142.38,138.825758348,10775214.0,0.0,1.0,138.71850428550331
2019-09-27,142.32,142.98,142.14,142.73,139.167021274,10387398.0,0.0,1.0,138.76725613196723
2019-09-30,141.88,143.09,141.84,143.08,139.5082842,8410379.0,0.0,1.0,138.33823988185628
2019-10-01,141.26,143.91,141.14,143.26,139.927637834,16869140.0,0.2501,1.0,137.97415971262626
2019-10-02,143.46,144.27,143.24,143.61,140.269496506,12896884.0,0.0,1.0,140.12298564689615
2019-10-03,143.98,145.67,143.92,144.92,141.549024675,13526957.0,0.0,1.0,140.63088995795266
2019-10-04,145.35,146.03,145.2,145.99,142.59413547,11936986.0,0.0,1.0,141.96902247115898
2019-10-07,145.16,145.53,144.71,144.78,141.412281207,11751551.0,0.0,1.0,141.783442050063
2019-10-08,145.82,145.93,144.62,145.17,141.79320944,14540249.0,0.0,1.0,142.42808982944686
2019-10-09,144.6,144.61,143.8,144.35,140.99228341,8933140.0,0.0,1.0,141.23646817517147
2019-10-10,143.12,143.18,141.73,142.2,138.89229443,15057081.0,0.0,1.0,139.79089436583405
2019-10-11,140.98,141.1,139.71,140.44,137.173233683,28513340.0,0.0,1.0,137.70067277577144
2019-10-14,141.48,141.51,141.08,141.46,138.169507525,5937726.0,0.0,1.0,138.18904230621374
2019-10-15,140.67,140.95,139.55,139.75,136.499283731,12663622.0,0.0,1.0,137.39788366683197
2019-10-16,139.64,140.06,139.35,139.92,136.665329372,8645282.0,0.0,1.0,136.39184243500628
2019-10-17,139.52,140.38,139.3,139.58,136.333238091,6558397.0,0.0,1.0,136.27463374735865
